"experiment"	"construct batch"	"gene"	"clone_id"	"cloneid"	"left_arm_length"	"right_arm_length"
"PbSTM85"	"barseq_0110"	"PBANKA_112050"	244046	"PbGEM-335267"	4363	1001
"PbSTM85"	"barseq_0110"	"PBANKA_122140"	244058	"PbGEM-336691"	1001	4920
"PbSTM85"	"barseq_0110"	"PBANKA_132130"	244076	"PbGEM-312733"	2582	2087
"PbSTM85"	"barseq_0110"	"PBANKA_142570"	244107	"PbGEM-321643"	1628	3459
"PbSTM85"	"barseq_0110"	"PBANKA_081850"	244138	"PbGEM-331675"	4123	1001
"PbSTM85"	"barseq_0110"	"PBANKA_082220"	244171	"PbGEM-285178"	1844	3514
"PbSTM85"	"barseq_0110"	"PBANKA_102120"	244158	"PbGEM-295270"	3796	1908
"PbSTM85"	"barseq_0110"	"PBANKA_102450"	244202	"PbGEM-295694"	2115	10550
"PbSTM85"	"barseq_0110"	"PBANKA_122400"	244177	"PbGEM-336763"	2037	1001
"PbSTM85"	"barseq_0110"	"PBANKA_142340"	244168	"PbGEM-339947"	1001	6652
"PbSTM85"	"barseq_0110"	"PBANKA_061930"	244233	"PbGEM-279306"	2123	3534
						
"PbSTM86"	"barseq_0111"	"PBANKA_142080"	244241	"PbGEM-339899"	3697	1001
"PbSTM86"	"barseq_0111"	"PBANKA_052200"	244340	"PbGEM-276450"	3396	3265
"PbSTM86"	"barseq_0111"	"PBANKA_101580"	244313	"PbGEM-333891"	1001	5868
"PbSTM86"	"barseq_0111"	"PBANKA_112380"	244359	"PbGEM-300667"	1993	1864
"PbSTM86"	"barseq_0111"	"PBANKA_062280"	257240	"PbGEM-279810"	1941	6295
"PbSTM86"	"barseq_0111"	"PBANKA_092710"	257284	"PbGEM-290304"	4701	1480
"PbSTM86"	"barseq_0111"	"PBANKA_102220"	257239	"PbGEM-295406"	4134	3516
"PbSTM86"	"barseq_0111"	"PBANKA_102400"	257255	"PbGEM-334099"	2656	1001
"PbSTM86"	"barseq_0111"	"PBANKA_132750"	257300	"PbGEM-313605"	3307	1861
"PbSTM86"	"barseq_0111"	"PBANKA_142790"	257280	"PbGEM-321795"	7046	1010
"PbSTM86"	"barseq_0111"	"PBANKA_082700"	257468	"PbGEM-285682"	1540	5807
"PbSTM86"	"barseq_0111"	"PBANKA_092470"	257439	"PbGEM-332795"	6722	1001
"PbSTM86"	"barseq_0111"	"PBANKA_132840"	257498	"PbGEM-313709"	3802	2086
"PbSTM86"	"barseq_0111"	"PBANKA_082920"	257585	"PbGEM-285930"	2256	5731
"PbSTM86"	"barseq_0111"	"PBANKA_082250"	246264	"PbGEM-285202"	6254	401
"PbSTM86"	"barseq_0111"	"PBANKA_093330"	246331	"PbGEM-291160"	1452	9685
"PbSTM86"	"barseq_0111"	"PBANKA_103120"	246320	"PbGEM-296526"	1118	3075
"PbSTM86"	"barseq_0111"	"PBANKA_103140"	246323	"PbGEM-296542"	1319	11194
"PbSTM86"	"barseq_0111"	"PBANKA_103200"	246330	"PbGEM-334347"	6431	1001
"PbSTM86"	"barseq_0111"	"PBANKA_103280"	246342	"PbGEM-296766"	3145	8566
"PbSTM86"	"barseq_0111"	"PBANKA_112730"	246274	"PbGEM-335483"	6806	1001
"PbSTM86"	"barseq_0111"	"PBANKA_122780"	246280	"PbGEM-307298"	2045	2969
"PbSTM86"	"barseq_0111"	"PBANKA_133260"	246349	"PbGEM-338307"	1001	4929
"PbSTM86"	"barseq_0111"	"PBANKA_143070"	246384	"PbGEM-322179"	3442	3816
"PbSTM86"	"barseq_0111"	"PBANKA_143110"	246387	"PbGEM-340115"	1001	5543
"PbSTM86"	"barseq_0111"	"PBANKA_143380"	246409	"PbGEM-340179"	1001	1424
"PbSTM86"	"barseq_0111"	"PBANKA_103100"	246501	"PbGEM-296510"	3103	1134
"PbSTM86"	"barseq_0111"	"PBANKA_123190"	246503	"PbGEM-307834"	4646	1520
"PbSTM86"	"barseq_0111"	"PBANKA_132650"	246463	"PbGEM-338131"	4214	1001
"PbSTM86"	"barseq_0111"	"PBANKA_142840"	246468	"PbGEM-321907"	10243	1049
"PbSTM86"	"barseq_0111"	"PBANKA_132860"	246571	"PbGEM-313741"	4609	2349
"PbSTM86"	"barseq_0111"	"PBANKA_143330"	246592	"PbGEM-322563"	1581	4563
"PbSTM86"	"barseq_0111"	"PBANKA_093550"	242948	"PbGEM-333099"	1001	1350
"PbSTM86"	"barseq_0111"	"PBANKA_093810"	242970	"PbGEM-291808"	10409	1362
"PbSTM86"	"barseq_0111"	"PBANKA_103050"	242923	"PbGEM-296422"	1796	2607
"PbSTM86"	"barseq_0111"	"PBANKA_103380"	242947	"PbGEM-334443"	1001	1001
"PbSTM86"	"barseq_0111"	"PBANKA_123550"	242950	"PbGEM-308386"	1232	2789
"PbSTM86"	"barseq_0111"	"PBANKA_133700"	242984	"PbGEM-338427"	1001	4620
"PbSTM86"	"barseq_0111"	"PBANKA_083060"	243011	"PbGEM-331947"	7146	2694
"PbSTM86"	"barseq_0111"	"PBANKA_093640"	243049	"PbGEM-291520"	2137	4386
"PbSTM86"	"barseq_0111"	"PBANKA_123460"	243035	"PbGEM-308290"	1725	1853
"PbSTM86"	"barseq_0111"	"PBANKA_113800"	243160	"PbGEM-302450"	6521	3593
"PbSTM86"	"barseq_0111"	"PBANKA_113660"	243237	"PbGEM-302282"	1325	4637
"PbSTM86"	"barseq_0111"	"PBANKA_123800"	243258	"PbGEM-337163"	5150	1001
"PbSTM86"	"barseq_0111"	"PBANKA_144520"	253581	"PbGEM-324171"	6089	1090
"PbSTM86"	"barseq_0111"	"PBANKA_134950"	245200	"PbGEM-316411"	1790	6833
"PbSTM86"	"barseq_0111"	"PBANKA_145960"	245233	"PbGEM-326003"	1143	4339
"PbSTM86"	"barseq_0111"	"PBANKA_145170"	261429	"PbGEM-340811"	3982	1001
"PbSTM86"	"barseq_0111"	"PBANKA_100830"	274545	"PbGEM-293696"	1955	6132
"PbSTM86"	"barseq_0111"	"PBANKA_142630"	274605	"PbGEM-321691"	4329	1634
"PbSTM86"	"barseq_0111"	"PBANKA_112680"	270197	"PbGEM-335467"	1001	1001
"PbSTM86"	"barseq_0111"	"PBANKA_020630"	275574	"PbGEM-268163"	1221	6690
"PbSTM86"	"barseq_0111"	"PBANKA_061460"	275557	"PbGEM-278490"	6838	4873
"PbSTM86"	"barseq_0111"	"PBANKA_112520"	275597	"PbGEM-300859"	1406	5446
"PbSTM86"	"barseq_0111"	"PBANKA_121070"	275563	"PbGEM-336331"	1001	8853
"PbSTM86"	"barseq_0111"	"PBANKA_131040"	275546	"PbGEM-337675"	1001	7439
"PbSTM86"	"barseq_0111"	"PBANKA_134010"	275562	"PbGEM-338547"	1001	6215
"PbSTM86"	"barseq_0111"	"PBANKA_141970"	275700	"PbGEM-339851"	1001	4232
"PbSTM86"	"barseq_0111"	"PBANKA_010540"	275875	"PbGEM-266659"	1142	1616
"PbSTM86"	"barseq_0111"	"PBANKA_103550"	275828	"PbGEM-297062"	2084	4562
"PbSTM86"	"barseq_0111"	"PBANKA_130420"	287173	"PbGEM-310495"	3292	4021
"PbSTM86"	"barseq_0111"	"PBANKA_010210"	284998	"PbGEM-341620"	3045	4226
"PbSTM86"	"barseq_0111"	"PBANKA_051450"	285127	"PbGEM-275370"	4606	1423
"PbSTM86"	"barseq_0111"	"PBANKA_041530"	286025	"PbGEM-329107"	4302	1001
"PbSTM86"	"barseq_0111"	"PBANKA_134990"	288309	"PbGEM-316475"	4326	1025
"PbSTM86"	"barseq_0111"	"PBANKA_144630"	288300	"PbGEM-264484"	1605	2485
"PbSTM86"	"barseq_0111"	"PBANKA_121660"	273991	"PbGEM-527003"	991	4892
"PbSTM86"	"barseq_0111"	"PBANKA_010560"	289397	"PbGEM-533139"	1095	1001
"PbSTM86"	"barseq_0111"	"PBANKA_010880"	289416	"PbGEM-533171"	1436	1480
"PbSTM86"	"barseq_0111"	"PBANKA_040710"	289403	"PbGEM-533603"	1001	1422
"PbSTM86"	"barseq_0111"	"PBANKA_041330"	289438	"PbGEM-533651"	1001	1185
"PbSTM86"	"barseq_0111"	"PBANKA_050310"	289383	"PbGEM-533731"	1001	1528
"PbSTM86"	"barseq_0111"	"PBANKA_070510"	289394	"PbGEM-534283"	1001	1134
"PbSTM86"	"barseq_0111"	"PBANKA_100680"	289407	"PbGEM-535299"	1076	1001
"PbSTM86"	"barseq_0111"	"PBANKA_101280"	289448	"PbGEM-535387"	1594	1061
"PbSTM86"	"barseq_0111"	"PBANKA_120150"	289376	"PbGEM-536019"	2308	1001
"PbSTM86"	"barseq_0111"	"PBANKA_130760"	289418	"PbGEM-539011"	1001	1001
"PbSTM86"	"barseq_0111"	"PBANKA_140010"	289366	"PbGEM-537051"	1001	1200
"PbSTM86"	"barseq_0111"	"PBANKA_140460"	289391	"PbGEM-537075"	1051	1672
"PbSTM86"	"barseq_0111"	"PBANKA_140950"	289419	"PbGEM-537099"	1695	2104
"PbSTM86"	"barseq_0111"	"PBANKA_141040"	289423	"PbGEM-537107"	2471	1001
"PbSTM86"	"barseq_0111"	"PBANKA_141340"	289443	"PbGEM-539299"	1329	1001
"PbSTM86"	"barseq_0111"	"PBANKA_082910"	292855	"PbGEM-534707"	1686	1146
"PbSTM86"	"barseq_0111"	"PBANKA_112180"	26863	"PbGEM-226501"	401	6072
"PbSTM86"	"barseq_0111"	"PBANKA_061010"	186583	"PbGEM-330131"	1001	3738
						
"PbSTM87"	"barseq_0112"	"PBANKA_122550"	21916	"PbGEM-050079"	1572	7698
"PbSTM87"	"barseq_0112"	"PBANKA_121260"	22081	"PbGEM-102303"	3330	835
"PbSTM87"	"barseq_0112"	"PBANKA_113980"	22086	"PbGEM-045681"	1153	2109
"PbSTM87"	"barseq_0112"	"PBANKA_062320"	22239	"PbGEM-088411"	3990	697
"PbSTM87"	"barseq_0112"	"PBANKA_052430"	22298	"PbGEM-016974"	4036	1648
"PbSTM87"	"barseq_0112"	"PBANKA_101390"	22379	"PbGEM-036306"	1189	6455
"PbSTM87"	"barseq_0112"	"PBANKA_112040"	22414	"PbGEM-099323"	1270	3006
"PbSTM87"	"barseq_0112"	"PBANKA_101050"	22403	"PbGEM-096105"	4024	685
"PbSTM87"	"barseq_0112"	"PBANKA_080690"	22454	"PbGEM-024371"	1017	5041
"PbSTM87"	"barseq_0112"	"PBANKA_124220"	22514	"PbGEM-103970"	643	5274
"PbSTM87"	"barseq_0112"	"PBANKA_132610"	22603	"PbGEM-106217"	401	13183
"PbSTM87"	"barseq_0112"	"PBANKA_050830"	22532	"PbGEM-014629"	854	4342
"PbSTM87"	"barseq_0112"	"PBANKA_111200"	22535	"PbGEM-041727"	5726	1335
"PbSTM87"	"barseq_0112"	"PBANKA_112190"	22632	"PbGEM-043101"	1669	3721
"PbSTM87"	"barseq_0112"	"PBANKA_141050"	22680	"PbGEM-063795"	4869	1077
"PbSTM87"	"barseq_0112"	"PBANKA_124200"	22646	"PbGEM-052290"	1715	3016
"PbSTM87"	"barseq_0112"	"PBANKA_142720"	22710	"PbGEM-066047"	5252	1003
"PbSTM87"	"barseq_0112"	"PBANKA_101530"	22794	"PbGEM-036523"	2615	671
"PbSTM87"	"barseq_0112"	"PBANKA_122580"	22797	"PbGEM-050127"	3147	5209
"PbSTM87"	"barseq_0112"	"PBANKA_136190"	22859	"PbGEM-061754"	2926	5796
"PbSTM87"	"barseq_0112"	"PBANKA_071010"	22898	"PbGEM-021746"	2894	989
"PbSTM87"	"barseq_0112"	"PBANKA_092110"	23084	"PbGEM-093744"	5985	1412
"PbSTM87"	"barseq_0112"	"PBANKA_061510"	23105	"PbGEM-122090"	3777	568
"PbSTM87"	"barseq_0112"	"PBANKA_080630"	23064	"PbGEM-090491"	4266	707
"PbSTM87"	"barseq_0112"	"PBANKA_130450"	23339	"PbGEM-053684"	4924	1448
"PbSTM87"	"barseq_0112"	"PBANKA_136150"	23312	"PbGEM-061725"	5501	401
"PbSTM87"	"barseq_0112"	"PBANKA_141810"	23349	"PbGEM-064794"	2891	1025
"PbSTM87"	"barseq_0112"	"PBANKA_133090"	23314	"PbGEM-057298"	3161	2094
"PbSTM87"	"barseq_0112"	"PBANKA_112530"	23389	"PbGEM-043631"	806	10887
"PbSTM87"	"barseq_0112"	"PBANKA_112100"	23446	"PbGEM-099377"	3391	632
"PbSTM87"	"barseq_0112"	"PBANKA_094340"	23466	"PbGEM-095192"	564	2177
"PbSTM87"	"barseq_0112"	"PBANKA_111430"	23406	"PbGEM-042088"	686	3912
"PbSTM87"	"barseq_0112"	"PBANKA_144480"	23439	"PbGEM-079841"	5553	1235
"PbSTM87"	"barseq_0112"	"PBANKA_113890"	23400	"PbGEM-045551"	1971	1407
"PbSTM87"	"barseq_0112"	"PBANKA_113230"	23472	"PbGEM-100268"	401	5640
"PbSTM87"	"barseq_0112"	"PBANKA_110930"	23484	"PbGEM-098697"	8906	2564
"PbSTM87"	"barseq_0112"	"PBANKA_082800"	23454	"PbGEM-091835"	6088	401
"PbSTM87"	"barseq_0112"	"PBANKA_102630"	23470	"PbGEM-097088"	1375	4178
"PbSTM87"	"barseq_0112"	"PBANKA_113740"	23476	"PbGEM-100629"	1364	11930
"PbSTM87"	"barseq_0112"	"PBANKA_111340"	23414	"PbGEM-041944"	1305	7020
"PbSTM87"	"barseq_0112"	"PBANKA_071220"	144708	"PbGEM-235245"	457	4063
"PbSTM87"	"barseq_0112"	"PBANKA_082690"	144806	"PbGEM-259660"	3891	401
"PbSTM87"	"barseq_0112"	"PBANKA_135920"	143220	"PbGEM-253702"	584	11251
"PbSTM87"	"barseq_0112"	"PBANKA_094230"	143404	"PbGEM-241876"	401	5770
"PbSTM87"	"barseq_0112"	"PBANKA_101640"	143852	"PbGEM-263196"	7222	401
"PbSTM87"	"barseq_0112"	"PBANKA_123640"	144159	"PbGEM-261452"	895	3131
"PbSTM87"	"barseq_0112"	"PBANKA_094330"	142761	"PbGEM-264748"	401	9096
"PbSTM87"	"barseq_0112"	"PBANKA_030970"	141565	"PbGEM-270434"	3185	3361
"PbSTM87"	"barseq_0112"	"PBANKA_130190"	141499	"PbGEM-310183"	2548	2375
"PbSTM87"	"barseq_0112"	"PBANKA_020270"	141537	"PbGEM-267699"	1731	2228
"PbSTM87"	"barseq_0112"	"PBANKA_110780"	141543	"PbGEM-298717"	1439	7318
"PbSTM87"	"barseq_0112"	"PBANKA_020350"	141495	"PbGEM-267803"	2668	3291
"PbSTM87"	"barseq_0112"	"PBANKA_100730"	141694	"PbGEM-293552"	2588	8992
"PbSTM87"	"barseq_0112"	"PBANKA_010430"	141818	"PbGEM-266515"	1589	7351
"PbSTM87"	"barseq_0112"	"PBANKA_123560"	143614	"PbGEM-308410"	6166	1007
"PbSTM87"	"barseq_0112"	"PBANKA_113190"	143611	"PbGEM-301794"	1007	5236
"PbSTM87"	"barseq_0112"	"PBANKA_101230"	143592	"PbGEM-294240"	1255	3426
"PbSTM87"	"barseq_0112"	"PBANKA_030470"	143632	"PbGEM-269819"	668	5707
"PbSTM87"	"barseq_0112"	"PBANKA_090240"	143588	"PbGEM-287226"	401	5523
"PbSTM87"	"barseq_0112"	"PBANKA_101410"	143748	"PbGEM-294448"	888	3591
"PbSTM87"	"barseq_0112"	"PBANKA_135750"	143806	"PbGEM-317331"	975	7083
"PbSTM87"	"barseq_0112"	"PBANKA_111500"	144241	"PbGEM-299539"	4895	401
"PbSTM87"	"barseq_0112"	"PBANKA_052480"	134237	"PbGEM-276786"	6213	401
"PbSTM87"	"barseq_0112"	"PBANKA_100630"	134366	"PbGEM-293440"	1118	7477
"PbSTM87"	"barseq_0112"	"PBANKA_100870"	134245	"PbGEM-333619"	1001	6444
"PbSTM87"	"barseq_0112"	"PBANKA_083210"	152303	"PbGEM-332011"	1001	3946
"PbSTM87"	"barseq_0112"	"PBANKA_090180"	152403	"PbGEM-332211"	1001	3165
"PbSTM87"	"barseq_0112"	"PBANKA_030770"	152527	"PbGEM-270187"	1395	4848
"PbSTM87"	"barseq_0112"	"PBANKA_142930"	186942	"PbGEM-340051"	1001	5205
"PbSTM87"	"barseq_0112"	"PBANKA_092840"	187962	"PbGEM-290512"	1357	4073
"PbSTM87"	"barseq_0112"	"PBANKA_010240"	188140	"PbGEM-327555"	1001	3612
"PbSTM87"	"barseq_0112"	"PBANKA_132470"	188289	"PbGEM-313293"	7775	2921
"PbSTM87"	"barseq_0112"	"PBANKA_133690"	188268	"PbGEM-338419"	6583	1001
"PbSTM87"	"barseq_0112"	"PBANKA_021460"	189079	"PbGEM-269179"	2494	1322
"PbSTM87"	"barseq_0112"	"PBANKA_134980"	189161	"PbGEM-338811"	4862	1001
"PbSTM87"	"barseq_0112"	"PBANKA_100760"	189080	"PbGEM-333587"	3318	1001
"PbSTM87"	"barseq_0112"	"PBANKA_140040"	189381	"PbGEM-318427"	1495	7578
"PbSTM87"	"barseq_0112"	"PBANKA_111050"	209095	"PbGEM-299083"	1462	6211
"PbSTM87"	"barseq_0112"	"PBANKA_082300"	209989	"PbGEM-331755"	2377	1001
"PbSTM87"	"barseq_0112"	"PBANKA_082640"	209999	"PbGEM-331827"	7666	1001
"PbSTM87"	"barseq_0112"	"PBANKA_040930"	207177	"PbGEM-341860"	2924	2215
"PbSTM87"	"barseq_0112"	"PBANKA_112670"	207474	"PbGEM-342636"	5701	1688
"PbSTM87"	"barseq_0112"	"PBANKA_143890"	207809	"PbGEM-257581"	4820	1931
"PbSTM87"	"barseq_0112"	"PBANKA_080010"	212472	"PbGEM-331123"	1001	5264
"PbSTM87"	"barseq_0112"	"PBANKA_140020"	215853	"PbGEM-318395"	5544	1484
"PbSTM87"	"barseq_0112"	"PBANKA_120790"	215974	"PbGEM-304618"	5242	1011
"PbSTM87"	"barseq_0112"	"PBANKA_110100"	215957	"PbGEM-297821"	3896	1473
"PbSTM87"	"barseq_0112"	"PBANKA_104020"	218758	"PbGEM-297662"	4859	1828
"PbSTM87"	"barseq_0112"	"PBANKA_051900"	218893	"PbGEM-276002"	579	13878
"PbSTM87"	"barseq_0112"	"PBANKA_100120"	228219	"PbGEM-292616"	2483	8220
						
"PbSTM88"	"barseq_0113"	"PBANKA_010530"	229375	"PbGEM-327675"	1001	2748
"PbSTM88"	"barseq_0113"	"PBANKA_020670"	229501	"PbGEM-268195"	1501	10023
"PbSTM88"	"barseq_0113"	"PBANKA_110170"	229424	"PbGEM-297933"	5517	1258
"PbSTM88"	"barseq_0113"	"PBANKA_090810"	231625	"PbGEM-332379"	4196	1001
"PbSTM88"	"barseq_0113"	"PBANKA_010220"	231551	"PbGEM-266212"	5244	1712
"PbSTM88"	"barseq_0113"	"PBANKA_080810"	234969	"PbGEM-283762"	1800	8667
"PbSTM88"	"barseq_0113"	"PBANKA_100860"	235221	"PbGEM-293744"	5506	1083
"PbSTM88"	"barseq_0113"	"PBANKA_051080"	232724	"PbGEM-274890"	1390	1411
"PbSTM88"	"barseq_0113"	"PBANKA_041160"	232718	"PbGEM-272458"	1407	3563
"PbSTM88"	"barseq_0113"	"PBANKA_121320"	232755	"PbGEM-336427"	1001	6862
"PbSTM88"	"barseq_0113"	"PBANKA_031220"	232719	"PbGEM-328643"	1001	4710
"PbSTM88"	"barseq_0113"	"PBANKA_021200"	232733	"PbGEM-268883"	2106	1440
"PbSTM88"	"barseq_0113"	"PBANKA_140860"	232674	"PbGEM-319595"	6668	3756
"PbSTM88"	"barseq_0113"	"PBANKA_111210"	232829	"PbGEM-299227"	3812	1502
"PbSTM88"	"barseq_0113"	"PBANKA_110960"	232872	"PbGEM-334955"	1001	4819
"PbSTM88"	"barseq_0113"	"PBANKA_051050"	233793	"PbGEM-329539"	3199	1001
"PbSTM88"	"barseq_0113"	"PBANKA_051440"	233849	"PbGEM-275346"	1759	4337
"PbSTM88"	"barseq_0113"	"PBANKA_111520"	233851	"PbGEM-335099"	1001	3151
"PbSTM88"	"barseq_0113"	"PBANKA_031320"	233800	"PbGEM-270930"	3404	3875
"PbSTM88"	"barseq_0113"	"PBANKA_091410"	233852	"PbGEM-288737"	4233	1304
"PbSTM88"	"barseq_0113"	"PBANKA_061300"	234005	"PbGEM-278298"	3816	3203
"PbSTM88"	"barseq_0113"	"PBANKA_041190"	233980	"PbGEM-272490"	5390	1439
"PbSTM88"	"barseq_0113"	"PBANKA_051810"	239637	"PbGEM-275826"	1197	5932
"PbSTM88"	"barseq_0113"	"PBANKA_091100"	239569	"PbGEM-288322"	1605	5667
"PbSTM88"	"barseq_0113"	"PBANKA_091300"	239678	"PbGEM-288594"	1072	3260
"PbSTM88"	"barseq_0113"	"PBANKA_082130"	240863	"PbGEM-285074"	2355	1304
"PbSTM88"	"barseq_0113"	"PBANKA_112080"	240927	"PbGEM-300323"	1069	10504
"PbSTM88"	"barseq_0113"	"PBANKA_122510"	244101	"PbGEM-336811"	6553	1001
"PbSTM88"	"barseq_0113"	"PBANKA_132010"	244059	"PbGEM-337939"	1001	3905
"PbSTM88"	"barseq_0113"	"PBANKA_142540"	244100	"PbGEM-321611"	1706	1669
"PbSTM88"	"barseq_0113"	"PBANKA_082420"	244199	"PbGEM-285386"	1510	2851
"PbSTM88"	"barseq_0113"	"PBANKA_142610"	244203	"PbGEM-321675"	1109	3690
"PbSTM88"	"barseq_0113"	"PBANKA_142580"	257260	"PbGEM-321659"	1449	2323
"PbSTM88"	"barseq_0113"	"PBANKA_093010"	257314	"PbGEM-332955"	6925	1001
"PbSTM88"	"barseq_0113"	"PBANKA_092930"	257307	"PbGEM-290656"	1704	3864
"PbSTM88"	"barseq_0113"	"PBANKA_082460"	257261	"PbGEM-331819"	1001	5558
"PbSTM88"	"barseq_0113"	"PBANKA_122750"	257277	"PbGEM-307282"	4277	2594
"PbSTM88"	"barseq_0113"	"PBANKA_052210"	257513	"PbGEM-329851"	2486	1001
"PbSTM88"	"barseq_0113"	"PBANKA_103020"	246307	"PbGEM-334307"	6687	1001
"PbSTM88"	"barseq_0113"	"PBANKA_093470"	246346	"PbGEM-291376"	4619	1512
"PbSTM88"	"barseq_0113"	"PBANKA_123070"	246303	"PbGEM-336963"	1001	2455
"PbSTM88"	"barseq_0113"	"PBANKA_083510"	246344	"PbGEM-332107"	1001	5871
"PbSTM88"	"barseq_0113"	"PBANKA_103330"	246351	"PbGEM-334403"	1001	7651
"PbSTM88"	"barseq_0113"	"PBANKA_123280"	246326	"PbGEM-337027"	1001	3262
"PbSTM88"	"barseq_0113"	"PBANKA_132960"	246404	"PbGEM-338227"	3595	1001
"PbSTM88"	"barseq_0113"	"PBANKA_083570"	246533	"PbGEM-286754"	1699	3466
"PbSTM88"	"barseq_0113"	"PBANKA_102720"	246470	"PbGEM-334219"	4890	1001
"PbSTM88"	"barseq_0113"	"PBANKA_123340"	246611	"PbGEM-308114"	7358	3087
"PbSTM88"	"barseq_0113"	"PBANKA_123060"	242920	"PbGEM-336955"	4338	1001
"PbSTM88"	"barseq_0113"	"PBANKA_103150"	242930	"PbGEM-296558"	1446	1641
"PbSTM88"	"barseq_0113"	"PBANKA_123830"	242981	"PbGEM-308649"	4550	1107
"PbSTM88"	"barseq_0113"	"PBANKA_133750"	243082	"PbGEM-338459"	1070	1001
"PbSTM88"	"barseq_0113"	"PBANKA_133650"	243071	"PbGEM-314709"	1195	2711
"PbSTM88"	"barseq_0113"	"PBANKA_103460"	243056	"PbGEM-334467"	1001	7284
"PbSTM88"	"barseq_0113"	"PBANKA_102730"	243007	"PbGEM-296110"	1247	3213
"PbSTM88"	"barseq_0113"	"PBANKA_143780"	243150	"PbGEM-323179"	1198	4268
"PbSTM88"	"barseq_0113"	"PBANKA_103850"	243186	"PbGEM-297446"	1245	7175
"PbSTM88"	"barseq_0113"	"PBANKA_083240"	243207	"PbGEM-286338"	1420	4435
"PbSTM88"	"barseq_0113"	"PBANKA_082940"	243195	"PbGEM-285962"	4856	3059
"PbSTM88"	"barseq_0113"	"PBANKA_083550"	253329	"PbGEM-286738"	1475	3704
"PbSTM88"	"barseq_0113"	"PBANKA_103980"	253365	"PbGEM-334603"	6162	1001
"PbSTM88"	"barseq_0113"	"PBANKA_134100"	253469	"PbGEM-338579"	1001	1001
"PbSTM88"	"barseq_0113"	"PBANKA_123590"	253432	"PbGEM-337115"	1001	5083
"PbSTM88"	"barseq_0113"	"PBANKA_145190"	245205	"PbGEM-340827"	6242	1001
"PbSTM88"	"barseq_0113"	"PBANKA_124570"	245184	"PbGEM-309681"	2003	5092
"PbSTM88"	"barseq_0113"	"PBANKA_104000"	245164	"PbGEM-334611"	6262	1001
"PbSTM88"	"barseq_0113"	"PBANKA_114430"	245452	"PbGEM-335979"	5293	1001
"PbSTM88"	"barseq_0113"	"PBANKA_060690"	258918	"PbGEM-330067"	1001	6597
"PbSTM88"	"barseq_0113"	"PBANKA_080940"	259125	"PbGEM-283874"	1267	4356
"PbSTM88"	"barseq_0113"	"PBANKA_121090"	259212	"PbGEM-336347"	6872	1001
"PbSTM88"	"barseq_0113"	"PBANKA_122680"	260134	"PbGEM-307226"	3452	1266
"PbSTM88"	"barseq_0113"	"PBANKA_136180"	261267	"PbGEM-339211"	1001	7503
"PbSTM88"	"barseq_0113"	"PBANKA_134970"	261563	"PbGEM-316451"	1065	5638
"PbSTM88"	"barseq_0113"	"PBANKA_114140"	270346	"PbGEM-342756"	4180	1101
"PbSTM88"	"barseq_0113"	"PBANKA_050250"	275548	"PbGEM-273786"	1295	2860
"PbSTM88"	"barseq_0113"	"PBANKA_031260"	275602	"PbGEM-229816"	4969	1163
"PbSTM88"	"barseq_0113"	"PBANKA_143660"	275644	"PbGEM-340275"	1001	4508
"PbSTM88"	"barseq_0113"	"PBANKA_091860"	275687	"PbGEM-239855"	4528	2211
"PbSTM88"	"barseq_0113"	"PBANKA_050265"	287149	"PbGEM-231805"	1448	6246
"PbSTM88"	"barseq_0113"	"PBANKA_021060"	287316	"PbGEM-341724"	1101	1616
"PbSTM88"	"barseq_0113"	"PBANKA_120660"	289400	"PbGEM-538803"	1001	1175
"PbSTM88"	"barseq_0113"	"PBANKA_140700"	289405	"PbGEM-537083"	1001	1753
"PbSTM88"	"barseq_0113"	"PBANKA_030780"	289404	"PbGEM-533443"	1302	1173
"PbSTM88"	"barseq_0113"	"PBANKA_080670"	289414	"PbGEM-534515"	1001	1706
"PbSTM88"	"barseq_0113"	"PBANKA_060390"	289386	"PbGEM-534019"	1516	1514
"PbSTM88"	"barseq_0113"	"PBANKA_020160"	289379	"PbGEM-533243"	1001	2023
"PbSTM88"	"barseq_0113"	"PBANKA_030890"	289411	"PbGEM-533467"	2403	1001
"PbSTM88"	"barseq_0113"	"PBANKA_061190"	289435	"PbGEM-534107"	2113	1001
"PbSTM88"	"barseq_0113"	"PBANKA_051350"	289445	"PbGEM-533851"	1185	1596
"PbSTM88"	"barseq_0113"	"PBANKA_010330"	289384	"PbGEM-533123"	2336	1001
"PbSTM88"	"barseq_0113"	"PBANKA_011110"	289426	"PbGEM-533195"	2334	1013
						
"PbSTM49"	"barseq_0037"	"PBANKA_000330"	223905	"PbGEM-327467"	1001	5233
"PbSTM49"	"barseq_0037"	"PBANKA_010520"	134615	"PbGEM-227028"	4385	753
"PbSTM49"	"barseq_0037"	"PBANKA_010820"	152433	"PbGEM-327787"	5211	1001
"PbSTM49"	"barseq_0037"	"PBANKA_010970"	208902	"PbGEM-267147"	5410	1330
"PbSTM49"	"barseq_0037"	"PBANKA_011040"	215992	"PbGEM-267235"	1218	4509
"PbSTM49"	"barseq_0037"	"PBANKA_020010"	212470	"PbGEM-327875"	1001	7195
"PbSTM49"	"barseq_0037"	"PBANKA_030240"	23177	"PbGEM-083023"	4469	3663
"PbSTM49"	"barseq_0037"	"PBANKA_031180"	23151	"PbGEM-083698"	1377	9702
