TgID,PfID,PbID,toxophenotype
TGGT1_291330,PF3D7_0615700,PBANKA_1230500,1.3
TGGT1_261630,#N/A,#N/A,1.3
TGGT1_290700,#N/A,#N/A,1.31
TGGT1_295662,#N/A,#N/A,1.31
TGGT1_278450,#N/A,#N/A,1.31
TGGT1_264030,#N/A,#N/A,1.31
TGGT1_219240,PF3D7_0610500,PBANKA_0108900,1.31
TGGT1_292110,#N/A,#N/A,1.31
TGGT1_275850,#N/A,#N/A,1.31
TGGT1_203090,#N/A,#N/A,1.31
TGGT1_254700,#N/A,#N/A,1.31
TGGT1_231880,#N/A,#N/A,1.32
TGGT1_258870A,#N/A,#N/A,1.32
TGGT1_251420,#N/A,#N/A,1.32
TGGT1_249340,#N/A,#N/A,1.32
TGGT1_239650,#N/A,#N/A,1.32
TGGT1_309330,#N/A,#N/A,1.33
TGGT1_273740,#N/A,#N/A,1.33
TGGT1_278770,#N/A,#N/A,1.33
TGGT1_259290,#N/A,#N/A,1.33
TGGT1_280435,#N/A,#N/A,1.33
TGGT1_291830,#N/A,#N/A,1.33
TGGT1_270050,#N/A,#N/A,1.33
TGGT1_315610,#N/A,#N/A,1.33
TGGT1_271892,#N/A,#N/A,1.33
TGGT1_223550,#N/A,#N/A,1.33
TGGT1_216053,#N/A,#N/A,1.33
TGGT1_409030,#N/A,#N/A,1.33
TGGT1_289240,#N/A,#N/A,1.33
TGGT1_239550,PF3D7_1007100,PBANKA_1205300,1.33
TGGT1_248420,#N/A,#N/A,1.33
TGGT1_248970,PF3D7_0509200,PBANKA_1108800,1.34
TGGT1_286590,PF3D7_1230300,PBANKA_1445000,1.34
TGGT1_230705,#N/A,#N/A,1.34
TGGT1_218510,PF3D7_0723200,PBANKA_0620700,1.34
TGGT1_290040,PF3D7_1229400,PBANKA_1444000,1.34
TGGT1_307015,#N/A,#N/A,1.34
TGGT1_240480,PF3D7_0530800,PBANKA_1245200,1.34
TGGT1_252360,#N/A,#N/A,1.34
TGGT1_363640,#N/A,#N/A,1.34
TGGT1_259950,#N/A,#N/A,1.34
TGGT1_293180,#N/A,#N/A,1.34
TGGT1_259880,#N/A,#N/A,1.34
TGGT1_203590,#N/A,#N/A,1.35
TGGT1_244406,#N/A,#N/A,1.35
TGGT1_200295,#N/A,#N/A,1.35
TGGT1_251530,#N/A,#N/A,1.35
TGGT1_222952,#N/A,#N/A,1.35
TGGT1_204090,#N/A,#N/A,1.35
TGGT1_259890,#N/A,#N/A,1.35
TGGT1_272450,#N/A,#N/A,1.35
TGGT1_240490,#N/A,#N/A,1.35
TGGT1_315410,#N/A,#N/A,1.35
TGGT1_247760,#N/A,#N/A,1.35
TGGT1_219610,#N/A,#N/A,1.35
TGGT1_291630,#N/A,#N/A,1.35
TGGT1_208360,#N/A,#N/A,1.35
TGGT1_313250,#N/A,#N/A,1.35
TGGT1_307830,#N/A,#N/A,1.36
TGGT1_225210,#N/A,#N/A,1.36
TGGT1_409610,#N/A,#N/A,1.36
TGGT1_281990,PF3D7_0320500,PBANKA_1218000,1.36
TGGT1_314110,#N/A,#N/A,1.36
TGGT1_288450,#N/A,#N/A,1.36
TGGT1_306895,#N/A,#N/A,1.36
TGGT1_225098,#N/A,#N/A,1.36
TGGT1_253340,#N/A,#N/A,1.36
TGGT1_224845,#N/A,#N/A,1.36
TGGT1_309030,#N/A,#N/A,1.36
TGGT1_227640,#N/A,#N/A,1.36
TGGT1_230190,#N/A,#N/A,1.36
TGGT1_313673,#N/A,#N/A,1.36
TGGT1_243690,#N/A,#N/A,1.37
TGGT1_278330,#N/A,#N/A,1.37
TGGT1_259590,PF3D7_1302400,PBANKA_1400900,1.37
TGGT1_246120,#N/A,#N/A,1.37
TGGT1_250880,#N/A,#N/A,1.37
TGGT1_204045,#N/A,#N/A,1.37
TGGT1_306490,#N/A,#N/A,1.37
TGGT1_279440,#N/A,#N/A,1.37
TGGT1_270280,#N/A,#N/A,1.37
TGGT1_256080,#N/A,#N/A,1.37
TGGT1_222850,#N/A,#N/A,1.37
TGGT1_293800,PF3D7_1145600,PBANKA_0903400,1.37
TGGT1_266650,#N/A,#N/A,1.37
TGGT1_286250,#N/A,#N/A,1.38
TGGT1_217630,#N/A,#N/A,1.38
TGGT1_312970,#N/A,#N/A,1.38
TGGT1_233310,#N/A,#N/A,1.38
TGGT1_297845,#N/A,#N/A,1.38
TGGT1_409760,#N/A,#N/A,1.38
TGGT1_255490,#N/A,#N/A,1.38
TGGT1_321800,#N/A,#N/A,1.38
TGGT1_286580,#N/A,#N/A,1.38
TGGT1_289690,#N/A,#N/A,1.38
TGGT1_288960,#N/A,#N/A,1.39
TGGT1_203820,#N/A,#N/A,1.39
TGGT1_278840,#N/A,#N/A,1.39
TGGT1_293258,#N/A,#N/A,1.39
TGGT1_271220,#N/A,#N/A,1.39
TGGT1_227150,#N/A,#N/A,1.39
TGGT1_235940,#N/A,#N/A,1.39
TGGT1_318575,#N/A,#N/A,1.39
TGGT1_285665,#N/A,#N/A,1.39
TGGT1_237180,#N/A,#N/A,1.39
TGGT1_289920,#N/A,#N/A,1.39
TGGT1_264100,#N/A,#N/A,1.39
TGGT1_244710,#N/A,#N/A,1.4
TGGT1_279410,#N/A,#N/A,1.4
TGGT1_266675,#N/A,#N/A,1.4
TGGT1_238220,#N/A,#N/A,1.4
TGGT1_219348,#N/A,#N/A,1.4
TGGT1_409050,#N/A,#N/A,1.4
TGGT1_315900,#N/A,#N/A,1.4
TGGT1_226740,PF3D7_1028200,PBANKA_0512300,1.4
TGGT1_232650,PF3D7_1141800,PBANKA_0907200,1.4
TGGT1_320200,#N/A,#N/A,1.4
TGGT1_212740,#N/A,#N/A,1.4
TGGT1_211910,#N/A,#N/A,1.4
TGGT1_320170,#N/A,#N/A,1.4
TGGT1_230170,#N/A,#N/A,1.4
TGGT1_263750,#N/A,#N/A,1.4
TGGT1_267150,#N/A,#N/A,1.41
TGGT1_218350,#N/A,#N/A,1.41
TGGT1_226990,#N/A,#N/A,1.41
TGGT1_217940,#N/A,#N/A,1.41
TGGT1_209705,#N/A,#N/A,1.41
TGGT1_229220,#N/A,#N/A,1.41
TGGT1_218910,#N/A,#N/A,1.41
TGGT1_295995,#N/A,#N/A,1.41
TGGT1_235140,#N/A,#N/A,1.41
TGGT1_254080,#N/A,#N/A,1.41
TGGT1_249770,#N/A,#N/A,1.41
TGGT1_237585,#N/A,#N/A,1.41
TGGT1_286650,#N/A,#N/A,1.41
TGGT1_220520,#N/A,#N/A,1.41
TGGT1_272560,#N/A,#N/A,1.41
TGGT1_243600,PF3D7_0629000,PBANKA_1127600,1.41
TGGT1_286770,#N/A,#N/A,1.41
TGGT1_273040,PF3D7_0904200,PBANKA_0417200,1.42
TGGT1_208430,#N/A,#N/A,1.42
TGGT1_229910,#N/A,#N/A,1.42
TGGT1_289860,#N/A,#N/A,1.42
TGGT1_291650,#N/A,#N/A,1.42
TGGT1_261970,#N/A,#N/A,1.42
TGGT1_227570,#N/A,#N/A,1.42
TGGT1_247420,#N/A,#N/A,1.42
TGGT1_289050,PF3D7_0805700,PBANKA_1225000,1.42
TGGT1_311390,#N/A,#N/A,1.42
TGGT1_236595,#N/A,#N/A,1.42
TGGT1_301330,#N/A,#N/A,1.42
TGGT1_248425,#N/A,#N/A,1.42
TGGT1_312105,#N/A,#N/A,1.42
TGGT1_265120,#N/A,#N/A,1.42
TGGT1_298070,#N/A,#N/A,1.42
TGGT1_269130,#N/A,#N/A,1.42
TGGT1_293510,#N/A,#N/A,1.42
TGGT1_213520,#N/A,#N/A,1.43
TGGT1_237200,#N/A,#N/A,1.43
TGGT1_222935,#N/A,#N/A,1.43
TGGT1_250720,#N/A,#N/A,1.43
TGGT1_306342,#N/A,#N/A,1.43
TGGT1_319695,#N/A,#N/A,1.43
TGGT1_229730,#N/A,#N/A,1.43
TGGT1_215440,#N/A,#N/A,1.43
TGGT1_313305,#N/A,#N/A,1.43
TGGT1_249190,#N/A,#N/A,1.43
TGGT1_288030,#N/A,#N/A,1.43
TGGT1_278080,#N/A,#N/A,1.43
TGGT1_297910,#N/A,#N/A,1.43
TGGT1_208550,#N/A,#N/A,1.43
TGGT1_235010,#N/A,#N/A,1.44
TGGT1_248350,#N/A,#N/A,1.44
TGGT1_240450,PF3D7_0906300,PBANKA_0415000,1.44
TGGT1_240060,#N/A,#N/A,1.44
TGGT1_462969,#N/A,#N/A,1.44
TGGT1_269425,#N/A,#N/A,1.44
TGGT1_236860,#N/A,#N/A,1.44
TGGT1_266130,#N/A,#N/A,1.44
TGGT1_266450,#N/A,#N/A,1.44
TGGT1_235380,#N/A,#N/A,1.44
TGGT1_254330,#N/A,#N/A,1.44
TGGT1_305220,PF3D7_0715100,PBANKA_1421400,1.44
TGGT1_310060,#N/A,#N/A,1.45
TGGT1_269050,#N/A,#N/A,1.45
TGGT1_209670,#N/A,#N/A,1.45
TGGT1_366380,#N/A,#N/A,1.45
TGGT1_293420,#N/A,#N/A,1.45
TGGT1_205730,PF3D7_0617300,PBANKA_1116900,1.45
TGGT1_285820,#N/A,#N/A,1.45
TGGT1_286540,#N/A,#N/A,1.45
TGGT1_275640,#N/A,#N/A,1.45
TGGT1_201750,#N/A,#N/A,1.45
TGGT1_239010,#N/A,#N/A,1.46
TGGT1_264620,#N/A,#N/A,1.46
TGGT1_315260,#N/A,#N/A,1.46
TGGT1_229240,#N/A,#N/A,1.46
TGGT1_204468,#N/A,#N/A,1.46
TGGT1_257750,#N/A,#N/A,1.46
TGGT1_207730,#N/A,#N/A,1.46
TGGT1_231998,#N/A,#N/A,1.46
TGGT1_212275,PF3D7_1434400,PBANKA_1010400,1.46
TGGT1_308075,#N/A,#N/A,1.46
TGGT1_313318,#N/A,#N/A,1.46
TGGT1_236620,PF3D7_1331000,PBANKA_1345900,1.46
TGGT1_219180,#N/A,#N/A,1.46
TGGT1_289160,#N/A,#N/A,1.46
TGGT1_250670,#N/A,#N/A,1.46
TGGT1_234540,#N/A,#N/A,1.47
TGGT1_258458,#N/A,#N/A,1.47
TGGT1_203700,#N/A,#N/A,1.47
TGGT1_271315,#N/A,#N/A,1.47
TGGT1_320135,#N/A,#N/A,1.47
TGGT1_224130,#N/A,#N/A,1.47
TGGT1_260830,#N/A,#N/A,1.47
TGGT1_271790,#N/A,#N/A,1.47
TGGT1_310455,#N/A,#N/A,1.47
TGGT1_231994,#N/A,#N/A,1.47
TGGT1_305280,#N/A,#N/A,1.47
TGGT1_319640,#N/A,#N/A,1.47
TGGT1_216270,#N/A,#N/A,1.48
TGGT1_279405,#N/A,#N/A,1.48
TGGT1_268225,#N/A,#N/A,1.48
TGGT1_253940,#N/A,#N/A,1.48
TGGT1_291840,#N/A,#N/A,1.48
TGGT1_254335,#N/A,#N/A,1.48
TGGT1_293430,#N/A,#N/A,1.48
TGGT1_260510,#N/A,#N/A,1.48
TGGT1_243900,#N/A,#N/A,1.48
TGGT1_300048,#N/A,#N/A,1.48
TGGT1_267435,#N/A,#N/A,1.48
TGGT1_462970,#N/A,#N/A,1.48
TGGT1_283770,#N/A,#N/A,1.48
TGGT1_231960,#N/A,#N/A,1.48
TGGT1_229380,#N/A,#N/A,1.49
TGGT1_288320,PF3D7_0415600,PBANKA_0717600,1.49
TGGT1_311765,#N/A,#N/A,1.49
TGGT1_220580,#N/A,#N/A,1.49
TGGT1_228780,#N/A,#N/A,1.49
TGGT1_294200,#N/A,#N/A,1.49
TGGT1_304490,#N/A,#N/A,1.49
TGGT1_226260,#N/A,#N/A,1.49
TGGT1_222240,#N/A,#N/A,1.49
TGGT1_258930,#N/A,#N/A,1.5
TGGT1_227015,#N/A,#N/A,1.5
TGGT1_208570,#N/A,#N/A,1.5
TGGT1_258512,#N/A,#N/A,1.5
TGGT1_279310,#N/A,#N/A,1.5
TGGT1_285980B,#N/A,#N/A,1.5
TGGT1_278600,#N/A,#N/A,1.5
TGGT1_214330,#N/A,#N/A,1.5
TGGT1_313055,#N/A,#N/A,1.5
TGGT1_309600,#N/A,#N/A,1.5
TGGT1_243720,#N/A,#N/A,1.5
TGGT1_246995,#N/A,#N/A,1.5
TGGT1_256060,#N/A,#N/A,1.5
TGGT1_357600,#N/A,#N/A,1.5
TGGT1_249535,#N/A,#N/A,1.51
TGGT1_283510,#N/A,#N/A,1.51
TGGT1_231060,#N/A,#N/A,1.51
TGGT1_255900,#N/A,#N/A,1.51
TGGT1_235860,#N/A,#N/A,1.51
TGGT1_286595,#N/A,#N/A,1.51
TGGT1_233300,PF3D7_1007200,PBANKA_1205400,1.51
TGGT1_233480,#N/A,#N/A,1.51
TGGT1_245475,#N/A,#N/A,1.52
TGGT1_301430,PF3D7_1313700,PBANKA_1412100,1.52
TGGT1_244540,#N/A,#N/A,1.52
TGGT1_313840,#N/A,#N/A,1.52
TGGT1_297870,#N/A,#N/A,1.52
TGGT1_219222,#N/A,#N/A,1.52
TGGT1_297650,#N/A,#N/A,1.52
TGGT1_262980,#N/A,#N/A,1.52
TGGT1_235460,#N/A,#N/A,1.52
TGGT1_212775,#N/A,#N/A,1.52
TGGT1_304730,#N/A,#N/A,1.52
TGGT1_251540,#N/A,#N/A,1.52
TGGT1_293470,#N/A,#N/A,1.52
TGGT1_285880,#N/A,#N/A,1.52
TGGT1_310990,PF3D7_0715400,PBANKA_1421700,1.53
TGGT1_357490,#N/A,#N/A,1.53
TGGT1_305930,#N/A,#N/A,1.53
TGGT1_290250,PF3D7_1447600,PBANKA_1311400,1.53
TGGT1_232670,#N/A,#N/A,1.53
TGGT1_244015,#N/A,#N/A,1.53
TGGT1_207830,#N/A,#N/A,1.53
TGGT1_233925,#N/A,#N/A,1.53
TGGT1_228145,#N/A,#N/A,1.53
TGGT1_235390,#N/A,#N/A,1.53
TGGT1_239770,#N/A,#N/A,1.53
TGGT1_203720,#N/A,#N/A,1.53
TGGT1_314260,#N/A,#N/A,1.53
TGGT1_321460,#N/A,#N/A,1.53
TGGT1_207955,#N/A,#N/A,1.53
TGGT1_409850,#N/A,#N/A,1.53
TGGT1_265538,#N/A,#N/A,1.53
TGGT1_255215,#N/A,#N/A,1.54
TGGT1_266480,#N/A,#N/A,1.54
TGGT1_316710,#N/A,#N/A,1.54
TGGT1_269690,#N/A,#N/A,1.54
TGGT1_206350,#N/A,#N/A,1.54
TGGT1_220280,#N/A,#N/A,1.54
TGGT1_313025,#N/A,#N/A,1.54
TGGT1_249410,#N/A,#N/A,1.54
TGGT1_239270,#N/A,#N/A,1.54
TGGT1_247025,#N/A,#N/A,1.54
TGGT1_204472,#N/A,#N/A,1.54
TGGT1_208330,#N/A,#N/A,1.54
TGGT1_305498,#N/A,#N/A,1.54
TGGT1_254915,#N/A,#N/A,1.54
TGGT1_243940,#N/A,#N/A,1.54
TGGT1_204340,#N/A,#N/A,1.54
TGGT1_233150,#N/A,#N/A,1.55
TGGT1_263030,#N/A,#N/A,1.55
TGGT1_297660,#N/A,#N/A,1.55
TGGT1_250870,#N/A,#N/A,1.55
TGGT1_300040,PF3D7_1033900,PBANKA_0517700,1.55
TGGT1_311830,#N/A,#N/A,1.55
TGGT1_294630,#N/A,#N/A,1.55
TGGT1_213050,#N/A,#N/A,1.55
TGGT1_247310,#N/A,#N/A,1.55
TGGT1_203040,#N/A,#N/A,1.55
TGGT1_210815,#N/A,#N/A,1.55
TGGT1_262935,#N/A,#N/A,1.55
TGGT1_306620,#N/A,#N/A,1.56
TGGT1_247360,#N/A,#N/A,1.56
TGGT1_205662,#N/A,#N/A,1.56
TGGT1_218460,#N/A,#N/A,1.56
TGGT1_230200,#N/A,#N/A,1.56
TGGT1_254720,#N/A,#N/A,1.56
TGGT1_250500,#N/A,#N/A,1.56
TGGT1_202600,#N/A,#N/A,1.56
TGGT1_263180,#N/A,#N/A,1.56
TGGT1_278400,#N/A,#N/A,1.56
TGGT1_265370,#N/A,#N/A,1.56
TGGT1_263085,#N/A,#N/A,1.56
TGGT1_245600,#N/A,#N/A,1.56
TGGT1_279540,#N/A,#N/A,1.56
TGGT1_214080,#N/A,#N/A,1.56
TGGT1_320105,#N/A,#N/A,1.56
TGGT1_222245,#N/A,#N/A,1.57
TGGT1_283490,#N/A,#N/A,1.57
TGGT1_286630,PF3D7_0729200,PBANKA_0213300,1.57
TGGT1_243910,#N/A,#N/A,1.57
TGGT1_268680,#N/A,#N/A,1.57
TGGT1_315630,#N/A,#N/A,1.57
TGGT1_305050,#N/A,#N/A,1.57
TGGT1_217855,#N/A,#N/A,1.57
TGGT1_216055,#N/A,#N/A,1.58
TGGT1_265340,#N/A,#N/A,1.58
TGGT1_293780,#N/A,#N/A,1.58
TGGT1_264150,#N/A,#N/A,1.58
TGGT1_242360,#N/A,#N/A,1.58
TGGT1_289615,#N/A,#N/A,1.59
TGGT1_312850,#N/A,#N/A,1.59
TGGT1_245485,#N/A,#N/A,1.59
TGGT1_215580,#N/A,#N/A,1.59
TGGT1_274100,#N/A,#N/A,1.59
TGGT1_309590,#N/A,#N/A,1.59
TGGT1_214940,#N/A,#N/A,1.59
TGGT1_217555,#N/A,#N/A,1.6
TGGT1_251958,#N/A,#N/A,1.6
TGGT1_315330,#N/A,#N/A,1.6
TGGT1_408740,#N/A,#N/A,1.6
TGGT1_225170,#N/A,#N/A,1.6
TGGT1_205658,#N/A,#N/A,1.6
TGGT1_304755,#N/A,#N/A,1.6
TGGT1_299000,#N/A,#N/A,1.6
TGGT1_204330,#N/A,#N/A,1.6
TGGT1_265870A,#N/A,#N/A,1.6
TGGT1_290300,#N/A,#N/A,1.6
TGGT1_313235,#N/A,#N/A,1.6
TGGT1_313650,#N/A,#N/A,1.6
TGGT1_249930,#N/A,#N/A,1.61
TGGT1_205460,PF3D7_0504100,PBANKA_1103700,1.61
TGGT1_311335,#N/A,#N/A,1.61
TGGT1_202930,#N/A,#N/A,1.61
TGGT1_261650,#N/A,#N/A,1.61
TGGT1_217520,#N/A,#N/A,1.61
TGGT1_209590,#N/A,#N/A,1.61
TGGT1_294800A,#N/A,#N/A,1.61
TGGT1_203770,#N/A,#N/A,1.61
TGGT1_218955,#N/A,#N/A,1.61
TGGT1_295945,#N/A,#N/A,1.61
TGGT1_291660,#N/A,#N/A,1.62
TGGT1_248360,#N/A,#N/A,1.62
TGGT1_249780,#N/A,#N/A,1.62
TGGT1_301180,#N/A,#N/A,1.62
TGGT1_234180,#N/A,#N/A,1.62
TGGT1_270680,#N/A,#N/A,1.62
TGGT1_258550,#N/A,#N/A,1.62
TGGT1_251430,#N/A,#N/A,1.62
TGGT1_318430,#N/A,#N/A,1.63
TGGT1_218195,#N/A,#N/A,1.63
TGGT1_250220,#N/A,#N/A,1.63
TGGT1_266920,#N/A,#N/A,1.63
TGGT1_211080,#N/A,#N/A,1.63
TGGT1_297340,#N/A,#N/A,1.63
TGGT1_203990,#N/A,#N/A,1.63
TGGT1_214100,#N/A,#N/A,1.63
TGGT1_268790,#N/A,#N/A,1.63
TGGT1_270210,#N/A,#N/A,1.63
TGGT1_243560,#N/A,#N/A,1.63
TGGT1_249630,#N/A,#N/A,1.63
TGGT1_313440,#N/A,#N/A,1.63
TGGT1_314485,#N/A,#N/A,1.63
TGGT1_269705,#N/A,#N/A,1.63
TGGT1_260530,#N/A,#N/A,1.64
TGGT1_244910,#N/A,#N/A,1.64
TGGT1_254680,#N/A,#N/A,1.64
TGGT1_255910,PF3D7_0416700,PBANKA_0718700,1.64
TGGT1_289870,#N/A,#N/A,1.64
TGGT1_304480,#N/A,#N/A,1.64
TGGT1_249030,PF3D7_1238600,PBANKA_1453100,1.64
TGGT1_215480,#N/A,#N/A,1.64
TGGT1_262440,#N/A,#N/A,1.64
TGGT1_314715,#N/A,#N/A,1.64
TGGT1_214540,#N/A,#N/A,1.64
TGGT1_208770,#N/A,#N/A,1.64
TGGT1_202090,#N/A,#N/A,1.65
TGGT1_267410,#N/A,#N/A,1.65
TGGT1_257040,PF3D7_0316700,PBANKA_0414500,1.65
TGGT1_356970,#N/A,#N/A,1.65
TGGT1_201630B,#N/A,#N/A,1.65
TGGT1_296000,#N/A,#N/A,1.65
TGGT1_408760,#N/A,#N/A,1.65
TGGT1_214430,#N/A,#N/A,1.66
TGGT1_265030,#N/A,#N/A,1.66
TGGT1_205480,#N/A,#N/A,1.66
TGGT1_308965,#N/A,#N/A,1.66
TGGT1_246570,PF3D7_0821200,PBANKA_0709600,1.66
TGGT1_249740,#N/A,#N/A,1.66
TGGT1_288840,#N/A,#N/A,1.66
TGGT1_204325,#N/A,#N/A,1.66
TGGT1_267490,#N/A,#N/A,1.67
TGGT1_232660,PF3D7_0527500,PBANKA_1242300,1.67
TGGT1_244280,#N/A,#N/A,1.67
TGGT1_277230,#N/A,#N/A,1.67
TGGT1_267160,#N/A,#N/A,1.68
TGGT1_206440,PF3D7_0624300,PBANKA_1123200,1.68
TGGT1_290210,#N/A,#N/A,1.68
TGGT1_201160,#N/A,#N/A,1.68
TGGT1_318610,#N/A,#N/A,1.68
TGGT1_295440,#N/A,#N/A,1.68
TGGT1_294970,#N/A,#N/A,1.68
TGGT1_295125,#N/A,#N/A,1.68
TGGT1_313475,#N/A,#N/A,1.68
TGGT1_258225,#N/A,#N/A,1.68
TGGT1_268985,#N/A,#N/A,1.69
TGGT1_233340,#N/A,#N/A,1.69
TGGT1_293440,#N/A,#N/A,1.69
TGGT1_208760,#N/A,#N/A,1.69
TGGT1_224950,#N/A,#N/A,1.69
TGGT1_268610,#N/A,#N/A,1.69
TGGT1_268300,#N/A,#N/A,1.69
TGGT1_273065,#N/A,#N/A,1.69
TGGT1_204055,#N/A,#N/A,1.69
TGGT1_279550,#N/A,#N/A,1.7
TGGT1_261710,PF3D7_1410800,PBANKA_1031700,1.7
TGGT1_314490,#N/A,#N/A,1.7
TGGT1_248990,#N/A,#N/A,1.7
TGGT1_202445,#N/A,#N/A,1.7
TGGT1_289590,#N/A,#N/A,1.7
TGGT1_262970,#N/A,#N/A,1.7
TGGT1_310020,#N/A,#N/A,1.7
TGGT1_293520,#N/A,#N/A,1.7
TGGT1_272380,#N/A,#N/A,1.71
TGGT1_294990,#N/A,#N/A,1.71
TGGT1_284680,#N/A,#N/A,1.71
TGGT1_313677,#N/A,#N/A,1.71
TGGT1_236010,#N/A,#N/A,1.71
TGGT1_225413,#N/A,#N/A,1.71
TGGT1_285860,#N/A,#N/A,1.72
TGGT1_251870,#N/A,#N/A,1.72
TGGT1_266105,#N/A,#N/A,1.72
TGGT1_360000,#N/A,#N/A,1.72
TGGT1_311425,#N/A,#N/A,1.72
TGGT1_273110,#N/A,#N/A,1.72
TGGT1_247440,#N/A,#N/A,1.72
TGGT1_219125,#N/A,#N/A,1.72
TGGT1_244070,#N/A,#N/A,1.72
TGGT1_292100,#N/A,#N/A,1.72
TGGT1_283450,#N/A,#N/A,1.72
TGGT1_203110,#N/A,#N/A,1.72
TGGT1_314700,#N/A,#N/A,1.72
TGGT1_244335,#N/A,#N/A,1.72
TGGT1_260400,#N/A,#N/A,1.72
TGGT1_271050,#N/A,#N/A,1.72
TGGT1_311420,#N/A,#N/A,1.72
TGGT1_266900,#N/A,#N/A,1.72
TGGT1_234950,#N/A,#N/A,1.72
TGGT1_234400,#N/A,#N/A,1.72
TGGT1_293890,#N/A,#N/A,1.73
TGGT1_220310,#N/A,#N/A,1.73
TGGT1_225880,#N/A,#N/A,1.73
TGGT1_222110,PF3D7_0931400,PBANKA_0832200,1.73
TGGT1_240630,PF3D7_1450000,PBANKA_1313700,1.73
TGGT1_258400,#N/A,#N/A,1.73
TGGT1_288000,#N/A,#N/A,1.73
TGGT1_230970,#N/A,#N/A,1.73
TGGT1_248380,#N/A,#N/A,1.73
TGGT1_279350,#N/A,#N/A,1.73
TGGT1_215185,#N/A,#N/A,1.74
TGGT1_306035,#N/A,#N/A,1.74
TGGT1_285870,#N/A,#N/A,1.74
TGGT1_255420,#N/A,#N/A,1.74
TGGT1_264630,#N/A,#N/A,1.74
TGGT1_258410,PF3D7_0109000,PBANKA_0204600,1.74
TGGT1_311010,#N/A,#N/A,1.74
TGGT1_254740,#N/A,#N/A,1.74
TGGT1_283540,#N/A,#N/A,1.74
TGGT1_223685,#N/A,#N/A,1.74
TGGT1_205265,#N/A,#N/A,1.74
TGGT1_216140,#N/A,#N/A,1.75
TGGT1_291910,#N/A,#N/A,1.75
TGGT1_234930,#N/A,#N/A,1.75
TGGT1_260540,#N/A,#N/A,1.75
TGGT1_288650,#N/A,#N/A,1.75
TGGT1_214545,#N/A,PBANKA_1421500,1.75
TGGT1_288465,#N/A,#N/A,1.75
TGGT1_293450,#N/A,#N/A,1.75
TGGT1_255195,#N/A,#N/A,1.76
TGGT1_295685,#N/A,#N/A,1.76
TGGT1_288580,#N/A,#N/A,1.76
TGGT1_221480,#N/A,#N/A,1.76
TGGT1_203560,#N/A,#N/A,1.76
TGGT1_236900,#N/A,#N/A,1.76
TGGT1_220840,#N/A,#N/A,1.76
TGGT1_270040,#N/A,#N/A,1.76
TGGT1_310640,#N/A,#N/A,1.76
TGGT1_205680,#N/A,#N/A,1.77
TGGT1_204530,#N/A,#N/A,1.77
TGGT1_266080,#N/A,#N/A,1.77
TGGT1_254625,#N/A,#N/A,1.77
TGGT1_275370,#N/A,#N/A,1.77
TGGT1_217610,#N/A,#N/A,1.77
TGGT1_225940,PF3D7_1006000,PBANKA_1204200,1.77
TGGT1_227615,#N/A,#N/A,1.77
TGGT1_315495,#N/A,#N/A,1.77
TGGT1_247220,#N/A,#N/A,1.77
TGGT1_247530,#N/A,#N/A,1.77
TGGT1_293740,#N/A,#N/A,1.77
TGGT1_291880,#N/A,#N/A,1.77
TGGT1_306890,#N/A,#N/A,1.78
TGGT1_267740,#N/A,#N/A,1.78
TGGT1_269417,#N/A,#N/A,1.78
TGGT1_288300,#N/A,#N/A,1.78
TGGT1_231180,#N/A,#N/A,1.78
TGGT1_288010,#N/A,#N/A,1.79
TGGT1_239820,#N/A,#N/A,1.79
TGGT1_258462,#N/A,#N/A,1.79
TGGT1_208370,#N/A,#N/A,1.79
TGGT1_232400,#N/A,#N/A,1.79
TGGT1_202830,#N/A,#N/A,1.79
TGGT1_255860,#N/A,#N/A,1.79
TGGT1_266820,#N/A,#N/A,1.79
TGGT1_213610,#N/A,#N/A,1.8
TGGT1_239890,#N/A,#N/A,1.8
TGGT1_289880,PF3D7_0709900,PBANKA_1220500,1.8
TGGT1_294585,#N/A,#N/A,1.8
TGGT1_295920,#N/A,#N/A,1.8
TGGT1_215540,#N/A,#N/A,1.81
TGGT1_226385,#N/A,#N/A,1.81
TGGT1_294300,#N/A,#N/A,1.81
TGGT1_209480,#N/A,#N/A,1.81
TGGT1_215165,#N/A,#N/A,1.81
TGGT1_250000,#N/A,#N/A,1.81
TGGT1_356950,#N/A,#N/A,1.81
TGGT1_292070,#N/A,#N/A,1.81
TGGT1_214835,#N/A,#N/A,1.81
TGGT1_305485,#N/A,#N/A,1.81
TGGT1_215350,PF3D7_1314400,PBANKA_1412900,1.82
TGGT1_216650,PF3D7_0814600,PBANKA_1422900,1.82
TGGT1_245980,#N/A,#N/A,1.82
TGGT1_212160,#N/A,#N/A,1.82
TGGT1_252640,#N/A,#N/A,1.82
TGGT1_301150,#N/A,#N/A,1.82
TGGT1_207360,#N/A,#N/A,1.83
TGGT1_207350,#N/A,#N/A,1.83
TGGT1_231175,#N/A,#N/A,1.83
TGGT1_314070,#N/A,#N/A,1.83
TGGT1_218362,#N/A,#N/A,1.83
TGGT1_311840,#N/A,#N/A,1.83
TGGT1_225820,#N/A,#N/A,1.83
TGGT1_290870,#N/A,#N/A,1.83
TGGT1_275440,#N/A,#N/A,1.84
TGGT1_268760,#N/A,#N/A,1.84
TGGT1_308840,#N/A,#N/A,1.84
